business id,stars
lURzzs8lK1AP6_2738Z43w,1
oNCF7oHyKYlGLu_kHV2MSg,1
nhtl2xdJXIwVlov_9AsAdQ,5
UiZt3qTdvMrfDAMotWfXxw,1
BdwYNEl9gvJZzl6ovh-edA,4
Pw810UknCf7fhjNIUSrVyg,2
T4shscbr3BU3yb6EA3BSfA,5
_9u7I2RN0NEJnWaP2zhWsQ,3
KVwflracbADEUzLn1wTEKg,3
YsKVaS6iLSjMJEUKXf6o8g,1
4TmoHYdiBGJQ6x49bf-ZuA,4
a3ZkIkz4npePbrN3uEiFEg,4
o0aGMe0ukXSJgd4QefM6cQ,4
cEcTtJIc0h3rRuJWoTgcMg,2
BPRsP7xV5RkMSCh24BTPzQ,3
BgJNmjmw7YPgcgN9P9G74A,3
XC06xxb7FFYsXcI2E38IIw,4
osx4izO3hitWQTa9yPr6eA,4
96DHi-xkBB3CtsQRTPUjxQ,5
YcGHCoSkl2PLKsHQCiu0HA,4
xcx14p_JBRqsLGq2NxkuAA,5
zzSYBWuv_fXGtSgsO-6_1g,4
BLEahNnfVfSj6g8efxyWAw,5
#NAME?,5
ZrsDrRhx3rnR55dXbiQSzw,5
l-nL4BmhzpZjcavooO48PQ,4
8-UimW8awULAZWuKUq9nKg,1
uxm2CPgLbs98s9OGPu5gXg,5
jZZ2GSXKvaSbHJj4rTzn0A,4
VDgcNqOAf9kzvyrkYWxvvQ,1
Shga7lyRNRFQWoFqTPUQCw,5
WIVOLl8KF_1LELzUv_DC7Q,3
AsPW2a72MNVuV8LTDDNyDQ,5
zRBDq7hLQevQXeZAGRkRCA,5
2lo7N8RZOCS0DDxO6LPQhw,3
H6TD-Kt1rYZBqzxSyidvFg,2
TJseLzjLO8F1Vq79_Obgyg,4
sAKAiQ7-TgWs9L6Sv_fvEA,5
pXYkQYvoy3z6avJSNeF9Uw,4
JS8MpdVJ8-grSVNObYXnbA,5
k9vukbB0xYq_FC9KpktnbQ,3
OF7CLTVXD5zvsi7TZ7gU0Q,4
rgg8WrhcqxXecU58BPCoqQ,1
PjQngP_7m7PA8K1WUHdXqg,4
DKMW5M-VI8QKA9YFuBvWtA,4
WNXO0rPugvgE5ljccYL7MQ,5
VyooRcWm2w3QGLYMxESbGg,5
SZbn2cSLGsAmvliMzsvXOw,5
PwXcBUO_51TVBCmSFVcEdA,5
wGgCxxbhfDKfg9xJ9R0xSw,4
JKM8N-qeXl_cLXOFRpevEA,4
x9f9NBMweyyjCQHuc9K4sw,4
Y1IHriCOLGq0OR4L-646eA,4
I0YeW3yodiQzGrCNhM_pQg,4
DSyBqO8U8INz9cjduM6DzQ,4
7l9Tw1GYrVR9-aJOOh9q7Q,4
ShnXvNkJKsDIQaGJeM0L6w,4
eFNtmkS7HXJpg5CVOls8ug,3
x43Wf2qtg1c8bdwkZEtHmw,2
Eurlf_tYXQABim-jhXYuVw,5
IdUnbm1sMfdOFaXuCtkStg,3
Av8dB9NTFsNOWqrcBJd9Xw,4
8Jha7n3EY3_eRIMUOoJ4Zg,5
BpugveMre-_-CnNdo7UeUA,3
3K5s-QQFiv1SIvOg8RF5xA,5
H3mVlmy_Nt9KakdveGO58A,5
VUEbOHYJYcnmjfsnxCitiQ,5
V1Dj3LL4kqf-nORQhlsAaA,4
UJo6VqjB7qypUoABLXpyBA,5
qj_cRz1mXF5Jg8IwpLExLw,5
kXUHSQ0ukNC_eD-_O_n9Pg,5
GCntBMnXK1nHHwbaRJ3DOg,4
IoHVHbYc3GmrbJklQa6o8g,4
Oh62VtPS3Jj9e6CNRxJh5w,3
wpuG6LPJJoPw7NN8a0FlTw,4
zWT4S4vKPr0Tny_uPWHYdA,4
K0hMvHZ3pgJkmwJmHG26Gw,1
PBsxfsKbNHDc_efVYUYbTA,1
VDE1U5IpjdmKcMBC3X3VxQ,4
tU3zlAADEJREAaDas8oCOg,4
pIHRmABrXp9nRnxegrrQGA,5
mriYnHJpTEyBL8du4GjGDg,5
Qs5fQqmc_yWmgZjHcadU7g,5
MyLkOuBMLi7A6WRSPU8lsQ,5
tQ3mOkDrkf3OANy9BeYRMw,3
90DT5MO2X-C2F_5c66DNag,1
nLcg4vRa5HqplGuqxl_qrg,3
JftoP9r6TT98v83hfY9RZw,5
aJduIcgXHKRiAd2PDmM__Q,1
7Bg0g0SJKgMnsbitTyQelQ,5
yipHhPQlCBmQnmoe-J3rlQ,5
Cr-ywH3ZjBqCyolXf8BpVA,5
Kw06PxDkF8gNMVWntmBKTw,4
FN-5HISn0yi5GTM83Uy59g,3
rkBA7cEoz8r9eKrWjjwUJA,4
m-cg3stOStMAFEV9-8qnVw,4
iqDsX4ANZfKQpVSsmZsyqg,2
QYuojrlW94mpEwnp0uUIWA,1
9HWCSPtMP2tU_cTDsEU1Cw,5
TK4nUh28mp1rJAgA3hQCUQ,5
m9K1IO9OjzoSApYqQ8uaxw,2
mreVfNDmhkQBPbWZ6vtr9w,5
hKQe1UsEbeo-qM1Vc8m23g,1
tHNxWdRUByzuniFqFuMTSw,3
LESkmUg-nOQcGs_hyiXQbw,4
fM-TCJ4LlV0tLCyxtaChdw,5
FbMZ0N5iAicep5ssYLZB9w,2
5Yb7uq3eYp2w57uFOYFHtQ,3
AhAuNIkWtht0Fq4gEJzodA,2
0nki-StQkYNVHi5EQl-Ayw,5
ZSHVccYO2pIYpysZZLapaw,3
HloEEXm_QzEpycuwA_RtQA,3
Uxyc9jyxZ_h2awnz5bAVMA,2
esx1AVT07H17zNEb1wZFhA,4
gk5zSldov0A3do1q8kLUDw,5
M-5I4Wwa79lXsYlJnzDwgg,1
F4BeLoqWUU3n3jmY3UBf-Q,5
cSwEDCPtfN-t545eQyGhmQ,5
o7QpLwjQQs4qDX6TCd50Ig,5
g-E12y45gBKedax5N20YmQ,4
Hs68UjZqsTncXTT7V0J9fg,3
efMDX68VIiVcYE4Rd14bXQ,1
F-bdXFkJwwENiNpMTG2ntQ,4
WaXJWOQOPMEtGvRDFHma6g,5
q68NkgNFy8MmM3ZAWZa2PA,3
X1r9E0cCWXoJ-ARkbmUx7g,5
rmP7AzV3SAeRWUzbNuqQ5A,5
xfQZKfbrn86O1PhmC_NXjQ,2
RQdKieW9hqg898d_S2WwRA,5
JTXqPkssRG-3rlrh_uMcYQ,3
0IBYsSMQ9WY605m0yidgYA,1
Ir7NOgyO6tRkIL10R_xRZw,5
eZxumlgPOWk50qzsjUbMOQ,3
ZpPOiNYi4AHNneI7uco7GQ,3
cHnsUt2qd5OCLfYwdHh9CQ,5
ptiTZuUff6I-OgnfSD3Urw,3
6_JqE5olfHoz1T_m96G85g,5
hPiDh67QH1BLFI0c-Iu8Zw,2
36PyJL7VPM6Xd6agqXj5RQ,5
4LMiTbsK_RblpluRRSBufA,1
OVKgjkBb9-gNtsLVa4IBMg,1
3Mx4renubPRnjHUw1n2UkA,1
fp5BOcRBS4uPL1QL8vVtbg,4
2lcK3d4K7FU6O8wXdWzOmA,5
BWmex2gxmeWWFwb6hjKm5Q,5
xJ94FRxbFwkmpi1hjuWlaw,3
k1bwHg1izaXnUz67pSx_zQ,1
1sdwgcMd1BNlzw-wz3TXKQ,1
WKshNnFUI4uQee5kz6PUGg,5
wuQDMDlqM17jQNo0lYQZ7g,1
UmZdQID7QJoyg2R92mK3HA,4
wfO69JUp-H8kbm3dn0zcnA,5
tBDkO-vfXrXMnLJu2sF0Hw,1
#NAME?,4
sC7WrCOlASZEHhyXZ3hExQ,3
EWozKv3LCTpw7Hz14Wku3A,2
Ywdy4YARQK1ZWOCDzZDi-w,3
Jr8OvuZStssBpW8mxsarnw,4
pAzNUuM3DkDOglojfYMTDw,5
30BIDxERZU9KYpJqzz8AUw,1
a9usBo16KZ-gxOJXdryNlQ,5
8a2INNQR8fhqv2lupl3ujw,5
q7MorRPzU_J-iekeDKUKgw,4
23yYFbcrBIBgZq7NC-5fwQ,5
5LdRwTB4CDE0reYC8XajLQ,2
0xx2b1qjlKbL1xyxnEL2cA,1
qsk1dBYqagtFaf72Xyni3A,5
5_ymZOB8eIfi6nzzL5-SbQ,1
OERShuAgSxyjmXJ8IwT2zA,5
lIqazWWsskuh07n5By4zYQ,4
CJkJqAA9U3EtO2ecwCV8Rw,4
7JQ5SNrrlCfkghYFzhOVUw,1
dAtT3iwh3Os5lkA7TySvNg,2
XvWw0DlG5qkSDZpsficDgA,5
1nQMj-F3Oz3IeP9h10CNIA,4
qb-XyoTeyCXv3Z8hricyAA,4
4l737P4y2TD-FflyTNrDyQ,1
IPEf6HTV5vikiDLjn6wa-Q,5
dn_ipqbm7_jUz5X3rDez_A,4
Xfc-B8XUPkvvYoy5eVFO4w,5
jlviy68buL1X2UADI-Lnlw,5
GYuRMJZfWMg4SZD5RfOSzw,4
#NAME?,2
WEv5UoT2W2lKDq5ptXEniQ,4
PLiVD2blqBDRzAAd1_RxxQ,4
s38vKr-DGXMXuTkUic2qoA,3
UmJZyx-DH-4so4zTrK4DEQ,4
nNroLnN_dD5qc8hKJE-_Ag,5
P4MSmTvAVeW3is2RORWosA,1
2AMU5QFJOWjpHkpDKy3AJw,3
dNr7VKRti8dXWE-jzfVBtQ,2
FxLfqxdYPA6Z85PFKaqLrg,1
wUsuktjmVIsUeT6ges7YkA,1
F0-xC1-8aVxF-VdAcdouhA,4
Y4UKJsGR5Xu-WHSxqdtflQ,5
s6IPjR2nSJqhXcGJ49Ckiw,1
o4RRC8-Ap-8noTewI4kofA,5
PSMJesRmIDmust2MUw7aQA,3
xeSE3ct_V9U3_ibcrpb3_g,2
Av-sahQQtFCaFPHzn7k1Fg,5
OpYcHzNmEcsQ8vvk-ojDPw,4
SYPwKsDD6I_eoi3XlgcOBg,1
VbY4yD6UmA9jKKxHscrxvg,5
PPNecgEUODHgovPR6XrVdw,5
qKUbPdzNQpdSP2mhk3tREg,4
oBuFzfKprMOxd9T2ytjZhw,4
x1S0jJnBXso-sCHbLLsu7w,4
cwyGmQIRSH-o56GKfyRNvg,1
aTFH5PLUGzVSvs2y7odeXQ,4
LDZXLfZWpn-_3cMHmGTnyQ,4
yufkwo_ZszA1QHJwcuyOWQ,5
lGhCcVyJFJxZeA78m7eVgw,2
EcRYCDKqM-jVtoFVmkla8g,2
hsbtcqamJjmL6ASCAWnQVw,3
oVZsUPIMdS8Vk7Jip5l0_g,4
z-q9WqP8-hnBNp9LuAsbkw,5
sp0kp2ZWmO0a6CcK-SGd-Q,4
41vgh9z4OSJfbgOy57qh0Q,4
TVKenh65WwJX3zEr36zKCA,4
LHyj66waFlDcw9UToo27JQ,3
nr1y1_csfnP6nSKxtOrLmw,3
cgYU1DKsvUgBvjp35ZimJQ,1
3sdUVTMBHPiVN5zqZjb1zw,4
3AelAPjer0bNZPomdJaPgQ,5
k4jX-Xe9dFu2pmdnlrcwgA,4
irGG9V87aUrfp5BUpnmccA,5
MJH6UDLvXW8ySdp0pWiKQQ,4
61eXtTmhDepujO7_IdA9-w,2
zDbRhfmrhXdXy1o8uKTrAg,4
cgvQOPoi2FvVFhHm0Z826w,5
rLX33sjOL3n4g_VqLpJZWA,3
2gM1cNnZfzphmgqFvI8JKw,3
Y1wzvTTI_rSAJOF1224LCQ,3
Qz9-fpNz3ytqzCLvFcQhkg,5
kkD5pal9rRzE4PjeYSL9mA,1
cJ5i4V6_VKjkOeEHD4ENeQ,2
ICdr0vjfpQj4IRNK9D22sQ,4
sQV-yfhFjeRWnHw66n8qrQ,4
OC5BqhpPhnJJr7IXLsXIbg,1
wRJQdkMCbvIj269WjXtuyQ,4
VLh2PFNIokT-9sqtVPQQ9A,5
S3gjVJTEGNRSK2LNPsc6hw,5
FNY_ogbrWezayGzDaNVh5Q,1
czbRgBI2_JTgnRbgZoNfRA,5
7M1E9DZ4dL-x1AjiumdXgA,3
ipM9uibOguP7Jgfpo5d9Gg,2
UsFFaNUWG5u7f9rHpJBHRQ,5
jPqrHW9lXfdtQDmm2wzyrw,4
bLHFjOO48lftotZ8QylBtw,3
VO22aFkPeQM2spu6z2M35w,4
EluIN94_26TTrTdtGI2aBQ,4
0fJvj2LG6VWenkXEnAACVA,4
vNdf_D-Prw2lXDLeKHohxA,3
QramYVLCnhEUhYHgLqoPUg,3
EjoIR7tLMNt0NvuWHGJPSg,3
q8MUVVuQpfR6v0HBHmAFxw,4
wdYEC6DIO6O4d-ouB72x9g,4
xBH415OpdwoJD24XpP1U7w,3
0JGMKaKJGVuDus5WcJzvjw,4
8P-MdQ2tYfjxmJdRMkCPdw,5
uMHk2kudlAN94fFVNdYhxw,2
Pj9DDbTmjBEKXezLb0qmTw,4
odLg-mMy5e1Hk0q-a1FPGQ,1
wN2zNgEK-QizEA_NKAHj6Q,3
caUPXiOxvLGMsorJBtNlhg,5
Y_crGw_ItR8JBYWsmIkR4Q,1
9Ak0pXOZwNuugdJWqeRSEg,4
AU0nAy3u42RIoHCDOJ4JDA,5
vAbRNF0hJt91oCUpm_sdKw,1
1mD2uNs6iAx8Uby1NHFcYg,4
0yZkGtnjZYxdW39aaKKzQg,4
tkdolOWoZ9KIYP-PETvYWA,5
rtLYjeiP32wtcYQsUbzJgA,2
Cx0wkl85Xdw9OCQkbXMjzQ,3
ugr3e-42ZVzaVnNWOH7JDg,4
#NAME?,5
drn7B6q9_LsUfUbgpgxh2A,1
ocXPQsWEpC0KF6tZezEBpA,3
1ZTWvMOQaJckmjgylxewfw,2
3sOS8wKatd_Uoa9VEJHhrw,5
uyoZHZzHaZpqMzXovJxDTw,4
PXjFfAdj7ZJ6M5Rm19lw3w,5
m7PPpShEdfhtV-7NnPN1Nw,1
kG3TJsJvaDHF3csp0dRDYg,2
s6WtB9ua3yf5HrZ16CmmwA,4
1Ta487VlU6ceB0euIS9-EA,5
qsdHK1eQtXmAJNdVJxiC3w,4
BWgXFbRqrPKci7C1__6BXg,5
gRdBkmXdRqUzDMkcMtt7rQ,3
pEKjzT2jcUhAplOg0Ahyyg,4
HdCjuiC-AghS1dKER9Z5Aw,3
UPb91KcX0lhYKDVTvo-DRw,3
feZe17u5SPTMG8wvCmjb3A,5
NjypbHnZG6HjNQVDVQ_iYA,5
DpjwiknJbMqaysUcXG5qqQ,4
p_riQnZZj-xWQ3xn4nNkMw,4
qlrnJG4g42evBJ3OpNAQOg,5
Mb5w1N3tvsAFDrDcHQyrsw,5
8GuEGmNas6h--6qx9tY6fA,4
scnWmw-edweZpj-N3kk9gQ,5
P-8y46LLFzz6bUerfCmVrQ,1
VsSk2sgc1M4bhvDdlaPYHg,5
UpzKtM6NaCa6arJksV5oeA,5
ZBF80rNCePZyv9HbmaRBNQ,5
RSEWEofaXj5W29C-WuFq4Q,4
dygRCQs457VLQzygnwfjYw,5
yBad5e2amP08l0fYU0AAJw,5
lbYpsLbIXxU86KPNj8AOgQ,2
UmJU-v1Hoh8myeQmCwFI2A,5
L8DjPYqG-WK3fIQ6s-dCiw,4
kY1ojmCX5HIiCM9CFKpklw,5
7FA5S7LWBKJrQMV86ZUNuQ,1
scAvBxHq65LO4yshRxDAxQ,5
xF4xbsAdhr44s9psc_v7tQ,4
LUYqt2n-XJ3cOfmQewDamg,4
iq50qr2p5d68f2TO3OA9BA,4
yGfmwUKrZG4O2eNXP2JS1g,3
6vfdZMtcaJa__vcjU2v41Q,4
IuS8Si2f_CCtNibHTPD7RA,2
kTBSo1gR5P2UxhyoKXyy8Q,5
WSAN2er3DhaZ8ybNStxCbw,4
kktb-uIc2YjNWOdbW4ktCg,1
E4U8RCe42CpT3rtof7hEwQ,1
44zSIjPU09F2UBYUn_KZ3Q,5
Yid1IWRGWJw1qIHPsmUXaQ,5
wlihaCJOGLG-yvuArjlhSQ,5
pONAh36UidKWp0jU7ecwgw,5
GxfgOFgUhv2rfr3FXVWfCg,1
QvyG5fZ0mxo5yeLY8jabCA,2
WClZEbe0Eth8POTWjlCdKA,1
EE4nfMjmbE5PIG12UsustA,4
wx7fvfCq53tNFieI4FiBWg,4
Y_WNd6vSY55dti7mJoqvBA,5
frO7lQ_S4FnrjJ1H_Px4Dw,4
zJGtD3y-pAIGNId4codEEg,5
#NAME?,4
y4NmHEOHjQ5_FAWWSoRpvQ,3
CgYRQqf_KW6QC-VEA-50Mw,5
ZcG60KoqN6d6TUilfxTNMQ,5
2vZSQufeFsVMjuUvz6t5Rw,5
dRL-8q_rweIVRA2lZV68rQ,5
wKI0q-WkPi0N3Mk_T3frmQ,5
L_X5eAd4moE40AsX6Havhg,5
oIFMGuV8C8yeaDrtwjc8Jw,1
UUtWoDyREiy9MPdtTRFUYQ,5
LrxDRg8SQdgHMoz3TSAYFg,2
4H61h-JWEbqkfQA7_1NSlQ,3
#NAME?,5
qYf3gGP4PYZlV5CcQlorwA,1
oq9bF1KUzSldObMSQ_aalQ,2
Q5fzK17mAGIj4VC9QlaB1Q,4
R6Aj51wBO68e03V9h_dwAA,5
V8wcxrEqWTn2T8ENbxPn0w,1
#NAME?,4
YVkcZQEfH0qQRtN86CoSDQ,5
f316rUVOmOM2VidXN2KAvg,3
G3-X_9olVTCNRu8XsWiA8A,5
kz5UANVmPxpllcoLnZBNhg,2
sRLczTc6OHuttVSanRfHaw,5
wCoAzScVWpL9bsDsyf1EIQ,2
i0Nyh1Y7Ll-AdW82YEueig,1
zKC3gRFQ8eRU8oRXENAEaA,5
uo7nq-4J7A80a0t2a-55JQ,4
dNqGe41LcgctWZbV5uerog,5
B0YUHoSSVpq4a8Uh2gG3ow,4
UlI0TksGFiIXtcbtg2KalQ,4
_crbEZ55ve6OFkoWa09R9A,5
XXxscMkHPEdsZtzjesk5zg,1
WBR0HBvg9AZEy77y_5tksw,4
SqL19z7A7LB91RkWWwWvnQ,1
VuIIfIAEtGFXcAcXCvK-1g,4
5N3rFkUeWQnOT5d8LqE7UQ,5
Q8n1HaDyBKYUazQ108O5OA,3
4oC1z2SDrpraoZzRIQ-WsA,2
zxzRq9EjkN822nqykqidBw,5
k-zdOw1KYrwEMoud1MhFSQ,5
euj8aSV4CRX0e-5jD6gLLQ,1
ypIzqbkJli_75hgFz98WiQ,4
VtgFuz3LXsrGB-SzPSQbDg,3
CzqYP9VKJBzGLnp14naScA,5
Gxvy3Ww53nVIe__lLpHK6g,1
8gW7VRKF_U0piIO9cWee_w,3
GqyoE7UWGDCXbzGTOEKTVg,5
XmfiEDGV1V1mqeEP7SurTg,5
9SS3ERbWcYDEzxfs9KxRbA,1
Z8Q4V55fKi-huTpV7WDGsQ,1
UGhkyixEmvmh5chgb4VshA,1
JG8cX7vGBVccYSd1809rJg,2
#NAME?,5
85atsQTkgBz5tl_F2M4ZtA,1
9mC01kBu0JmmL97rdn_C8A,1
v50-nvBCZNf7nCNbyUlQLw,4
erpMXkhBRNAwfXYfqIaC6Q,5
pNZAIoa4qg1ZIHABxzRbVg,1
abaIvBrlg3QI4FUG1v3bdA,3
Sb17eJkjHLjcPKSbpmRxWQ,4
_d76h17SjTnEq20u42Wwwg,4
pHd7QUYFmIt4E4irprwbuw,1
OqDtFvYZYFNhxaKsFB0zfg,1
kbTAyySlUZrTAr0nJOjiUw,4
416PofBnxY9lgjaU_EgisQ,3
kGQcCfKjXsQs6Iqr8nlDBg,5
4J5WT8HM2IINOmVtvRihbg,4
UEAJdCKsbL8Z8JCVlVtCTg,5
fJ-2acaqvWOsujUTAJB-ew,2
EOlHhLgp32dCdSlsMpiG6A,3
qFJ_kdfLdNODKFUY4t0qVg,5
L38gPrqPa4alEwnxoLUdAQ,4
4FFhq0e4bxAG4uXqgT14jQ,3
kY2Uh2-CHgLff9rZZWuGDA,3
Rv4aYEKmRsLrijjtq5CS5Q,5
AeIO-BNccGmNpikIj95Dig,5
uFiGYsAWSLpmVIMgDgN9mA,3
UanLfU2ANzAgGKBbCfU2AA,2
ryUt5vS7nAcsXVhC0jbO_A,4
9hEPwq1GmU1dp3ZyBB9ASQ,4
6QKauV9Qt9VgX38-R7Q--g,5
CLNqviorDO-pQvxTTy3kbA,4
DQPGN8iCLjzIQO7LUFSzXg,4
MUyvHcgZSPq989u6oGFgxQ,4
T6W-Ww4gssC1WnMuTj0JnA,2
JhqMKce3SOAptRoYHP3Tqw,5
CEsh0ScOKlL3mpvjypqszA,4
Jv92Dw1KwGxznKEUa1XRLA,4
wNgzPOtnHE1prmh3bzWR1g,4
p41wAz-zZtps7tTh0g_oiQ,4
b9xYFHAwEaysVr8dZqM-PQ,4
kXXeD5QOg3GKyyl9QWMifg,1
WO4tA4U3XNYSxxrkJ6W9hQ,1
JPJv82VJabWUDraSg-gRkw,4
rtT7RqERpHbRYOiTIgGszQ,5
tsYriuDpdtaTju7LUANDzg,5
nM-1hqurfwvlEyPOqXamjg,1
A9oYjsyup7--7nLpoyA79Q,3
_sOni_t0FvAQuUDBEGe3Gg,3
gbf6B5DlgKSosJcVTIhaPQ,5
#NAME?,3
Mpy8ZpFmdtNwH5aEinjL4g,5
DwV9lb-2ErTMER4BQWG0xw,4
0XhzgnvKszx2mhUliJjX4Q,5
KRoJhHyPWORMJn1UO5kAkA,3
89JOFyRj5uFdK6DvIRfd5g,5
OhMtEGOGXUqz05avA4b-1Q,4
_USpC2WmwI8TkYqdgB6Q9A,5
inlFU8EIUAoSeqLfzghakw,1
zi6cB_bkswWPLD2k3IVtyg,3
H5Y6o9H4rtxbHJFgLqI6Fw,1
gfoz8396be8brUupIPEHvw,5
e6RmYNs6XV3feuDKzrxp4A,5
6-gL3PfW1L_hAbH56LXqJQ,1
h301hAHfIGqVYIlBzs5EgA,4
XnFPzFiLZ8wKWZsmzGjvCQ,3
--9e1ONYQuAa-CB_Rrw7Tw,4
YnmtUJGqQIQL9tz1MRyfqA,4
cyeTGR2pBJVRx79ReY6mcQ,5
FuYcbqKT2JKD05RYvvELaw,4
Vkz7c2EDh7ydELK8Za0obQ,5
9xjAQ9VlK6e46xy_iLzXqg,5
apgC-PWGyFmPuCv-ct2h3w,4
6s_6DNOcY6ewuEk6H5n-tQ,4
sHMPgXYKlnT_eSqo0PFM2g,3
PZvclt8AcdAbIBh_tuJEkQ,5
ApHiz1xxENwjkp8MKrE4Dg,5
O1QugfyKD4G636jV43-vkw,2
6oI37LjBo9uO2dd_CeniWg,4
MlDcY-YwSRUOp695yd1WGw,3
hPRNV9hE5Ac9vXGKHePG1Q,5
qO7dpBAVxbrR4GbtR2uCOw,5
Y3iqDos4Uj-EwMfHW_J65A,4
VoXUt6TIJWyIf_lihbN5xQ,5
g_XpQOlnN2Kf9vruXsk2PA,4
rcmyfx3bQu4OZEffmr-10A,3
OOThzIpIiCRok8zaN0NPwQ,2
dwgeEOAcPuR-GhpMBaJmjA,3
xlb4QVFWB9CSPT7qNRn5xA,4
_bOlJfNELoVIiYGonYnPWw,2
Ghg5fh8Md8Hd6_vnoQj_oQ,1
bjbegGikWzSgeVsOJdE22g,5
Dd9l9bDHbACessxl-Ks4UA,5
Lw49aJ96ntO_4ddZA-NtDw,2
2zkMnvtLRvnSeHqVb96ung,2
bQpWGrQAKT0Zy8BOIp_xGg,1
6bgjcFOy4WHMyw62_1V9Pw,5
L4GzMZqY4L_5GPC22pIM0Q,5
YPbuIXRwoPMt2ABKXqM46Q,4
YIW9EccX6isxy5NE6D5wSQ,4
RvYjKtzdIPA2VBUpJJbzCw,3
pJVPEicWbvcz8ATQGick6g,3
hjEMLm5l6d0ye4ya8MEGFg,4
STCQj928qKb8Sj1TTLuwQA,3
xBWn8DSwxzwkWL4JhfzP2g,5
vw2teLgDndRL1-_JgQFMEw,1
p66HDmRiwG0Te5zSj67Crg,5
dhEGLCGSBCJYfe64kjENug,5
vXlXYxnWrwLWNiMd69IlsQ,5
eRoOfy-lQso6N3GiUY_c3w,3
Sn09Z4N9FpfoBbLBSJlB_A,1
eXGmTPLLc7BR2hGKtBqiZA,5
nb2Bpt5uGGZvNhnkEGMnpw,5
TzobI5rBN4MRDpz3uHmVvA,3
MNNplhqyy5APhT4ny4yAVA,5
99p317EU5I0g4K8zHJD1ng,2
hLRorEsACIyya9gA9C3BdQ,5
dyZvfVtD_5voybaxnPPXhQ,2
DYhGhT9bvsija74RVt8tCQ,3
HaRB76OqxMZ28snURM9tFw,5
CpwRy08RWAsDMU4A10tcDA,4
1qTx9z8RMz7RIYKAfnpZ0A,4
1Pv6zuTjtDynP8T1zJhGTg,5
RmGjo_2kT5wDVoqJb_IDCg,3
jX6Gzr6WdoPxiRLKDfcVrQ,4
37joQpD9m5AIcrW1c8OBnQ,4
9wCP-MP2B1Yi7EzsM0H0ew,4
Ybxl-MdPl4BUQ7Fc4xaj7A,5
HOev_2CifUcfIm9xDL_uaw,5
6-gRHn1n11ATqWBrFTLnNA,5
V6MWAv-xv4dgSUrDU1qxaA,1
O5MzWfMWDeEwkzNVeKdCfg,4
ed15a9_xj4jfaObqb36wZQ,3
j1FQJimAsxP6DWh_k3kpyQ,3
svd-Hr6EmIWP2IjqNbplRQ,4
YRVuHg-qYTDr81GKu3CWEw,4
2UQ3v6et-sr8Nb1zssZvkA,2
hJda5g5v_2rT3D-3mSf7cQ,2
t-MAr8DVHnY37YpRcjdS4A,5
Sc4pUTYgI7FQb1i8aa0csg,5
tI7BShAlAendn_DKRZa4Tg,4
7-Wlpm30PGCBIZtH2rOlew,5
5x2dxg4LD0jgSBypGrUePw,5
yU5mfSJOmaJkegn2ad48Iw,4
oK_uwtOectm906rpUtHiug,1
wib5LeUWBkxu67Rl3ruMDQ,1
nPNWTZRRZx9nBNivg_JlOg,5
v80Rx2UVjIkOhh0hg7lerw,1
rc9SfYli96cnlPDMyJ7hyA,5
ejKXczjEkm1gzyRdblQm8w,4
Lhtl6hEr4BaAR4aA3RQDNQ,5
SlQNMsVEOSxN-ciIn93LOw,4
-5fK4OgKir00PiuiGUIrAg,4
Jhdvmro7mzdMuTMaqoPsvQ,5
OXSN9Jrp5JeF5VnXpDNHpg,3
VnzkeloKg8oOwnt83mFBtw,5
qxVcSWGKyH3HkkHV8NinDA,5
p9rvoRXzEf7Y2nTaqnotxw,3
aHVhlCvmlNnnPf-LgclNNA,1
kwZ4yG8iYBHDa1t-Mc8ZCQ,5
_OHueDLGKKhKcclI6tyRAA,5
OIB6OB9cgNMh_Q5y5pSKHw,4
gecqbUz6uQ8PckqF-J8tFQ,1
R13eqiLCi9m76DIaDCt7eA,5
0-u1Re6Gi_Ip9J68Umg7CA,1
pkInRTy_ChYKg2yYLlHs-w,5
XO9oHMxyT0fklifbmED5LQ,2
u84eyOBILlFQIc8fMFCoig,5
qTYcqVFApm5bKlXZtmApVg,3
Ej26BX-IKebp6IGPVEeGsA,5
sqpgdaQV5-GBsn8IIrAT6A,3
zsMMlOYtXm8SNy0bl1leBA,4
wnasanv4cj7tN6U00VfzOQ,4
_zviKOPGw65MAnNjzFXSug,3
N3uOrQCnx_n_841Q8EwbzQ,2
JZeyI8RDaqBxl7NCCIGQDg,5
v3Ec04i6x7NC1B7YFoA4GQ,2
iuIkzvQRb4DVWOMhE4GI3g,4
WuTfKVz5g5cM2Cq5UD0Nxw,1
ZL9sk7Imc42BNRhcjgnqPw,1
v2E9cSqDq-fJlJlINnUAmQ,4
E50mr3xobsahb77IBRwVTQ,5
ZUkUaGAbswsvFri2EfHFMQ,4
VHskIuH12SlaguUA83XmYA,2
ovuL7n30fogNHrIc51uSgQ,2
hmL0KnYU6F9_egjlLmizKA,2
zOmz8CM5SVFGklGRSsV5mQ,5
5-KisjcYyWN6Fwcp-wDYmw,5
I4ADugPUJJQJElQekgnY0Q,5
hDlDKfFpUCW47lifcGZSNg,4
feXaud0exONNXlUu1m9DZg,1
lWARz1KEamNU_P0T5tet8w,2
08t3_HjbpLyPeuft6eoa5A,5
R77kXkoxdobDwnxhOpwIng,3
5g6fssi_52emmju-vwPahQ,5
pik4ebdFa0UcUhnNkivFcg,4
