business id,categories
CzmyMl4jnlyQYVaf3YmDYQ,"['Beer', 'Wine & Spirits', 'Barbeque', 'Arts & Entertainment', 'Restaurants', 'Food', 'Festivals']"
Ohy6TtDSeJkVAtIHXP7pMw,"['Sandwiches', 'American (Traditional)', 'Fast Food', 'Restaurants']"
TFdLM8R_7Pf1xVeBNKl0hg,"['Wine Bars', 'Breakfast & Brunch', 'Bars', 'Restaurants', 'Diners', 'Nightlife', 'Mediterranean']"
lwOuoY4YW1j9zl0RWIIP4A,"['Food', 'Beer', 'Wine & Spirits', 'Nightlife', 'Wine Bars', 'Bars']"
K7047_-at7Ydi4gl2UuS_w,"['Sandwiches', 'Restaurants', 'Fast Food']"
nepZ1HPAgBqw0TgJWbSgOA,"['American (Traditional)', 'Food', 'Barbeque', 'Food Trucks', 'Restaurants', 'Caterers', 'Event Planning & Services']"
VeVjZ8aR_zFEM9jKJuvraw,"['Sushi Bars', 'Restaurants']"
oRAOQy4eyYOswO9zMXF-Uw,"['Food', 'Coffee & Tea', 'Ice Cream & Frozen Yogurt']"
VIsPmeZBMLkgbgw4UqCjUQ,"['Barbeque', 'Bars', 'Nightlife', 'Restaurants']"
pr7tK5TICKRsF-6uci08Pw,"['Vietnamese', 'Asian Fusion', 'Restaurants', 'Thai']"
2z3gnLoBNJPlXswFDESFxQ,"['Fast Food', 'Restaurants']"
kCmUTthR2Z7O7wtUqZGXug,"['Restaurants', 'Cafes']"
Zl6csaZ5HBka3SKBphHXrQ,"['Restaurants', 'French']"
8FZftD3Y5jQ2R44EDBqhlA,"['Restaurants', 'Creperies', 'Sandwiches', 'Mediterranean', 'Food']"
rH39kXAevsXeD-2HsmLj2g,"['Burgers', 'Bars', 'American (Traditional)', 'Nightlife', 'Cocktail Bars', 'Restaurants']"
#NAME?,"['Event Planning & Services', 'Caterers', 'Food Trucks', 'Food']"
ybjN0J8hmsHKrbYLxRh0jg,"['Food', 'Coffee & Tea', 'Restaurants', 'Bagels']"
OgANEur7Bt8YJSd2uSm6yA,"['Italian', 'Pizza', 'Restaurants', 'Chicken Wings']"
uhQoPguihcZTo8yp5o2ohw,"['Buffets', 'Restaurants']"
WpkuAJfHSIgjppRC-Wnxgg,"['Restaurants', 'Bars', 'Nightlife', 'Breakfast & Brunch', 'Italian']"
s4Q0Med8QVVXSrhoAYq-kw,"['Mexican', 'Tapas Bars', 'Restaurants']"
WMrsyGlk5nwsKR4rlDLhAQ,"['Tapas/Small Plates', 'Restaurants', 'Bars', 'Nightlife', 'Spanish', 'Tapas Bars']"
MWWOPM-o6lCEQ_SyD9AoaA,"['Restaurants', 'Ice Cream & Frozen Yogurt', 'Food', 'Juice Bars & Smoothies', 'Fast Food']"
QemTyuZdtyf0u1NeNHPK7A,"['Cheesesteaks', 'Sandwiches', 'Restaurants']"
gTUaz3Wlh8eyQ3s7T-6txw,"['Restaurants', 'Chinese']"
b7pkopqvDr7A7S7hlqp6cw,"['Caterers', 'Specialty Food', 'Italian', 'Pasta Shops', 'Pizza', 'Wraps', 'Chicken Wings', 'Food', 'Event Planning & Services', 'Restaurants']"
wIMhHjK6LuGsvpXWR4ntPg,"['Mexican', 'Restaurants']"
IOvDvmIeZh7Tfg1OB_bM6g,"['Restaurants', 'Fast Food', 'Turkish']"
tIjoGxi2r6QvREucvQwZpA,"['Chicken Wings', 'Soul Food', 'Restaurants', 'Barbeque']"
ofw8aDSEg1HoQdmCgvLtaQ,"['Canadian (New)', 'Fast Food', 'Food', 'Do-It-Yourself Food', 'Restaurants']"
lv5Bnqlt93NnvNJ2oNcQ8Q,"['Tex-Mex', 'Mexican', 'Caterers', 'Restaurants', 'Event Planning & Services', 'Nightlife', 'Bars']"
pUX9gzo1Tf4vRv7hX0eP1g,"['Food', 'Meat Shops', 'Grocery', 'Ethnic Food', 'Mexican', 'Restaurants', 'Specialty Food']"
1VUQPwwWU_i9PATyM8jrtg,"['American (Traditional)', 'Restaurants', 'Bars', 'Nightlife']"
h8fkA6hpT3SyJqgvBZfl3w,"['Restaurants', 'Dance Clubs', 'American (Traditional)', 'Nightlife', 'Bars']"
kKfX_V-CouF9XyZaRh51Aw,"['Restaurants', 'Cafes', 'American (New)', 'Breakfast & Brunch']"
iByQmTmTdO7hP4n1grSSWQ,"['Japanese', 'Restaurants']"
i12YE6eVVW3Rou3yOHk6RA,"['Restaurants', 'Sushi Bars']"
kqW_BKO3XCOx8ifbzQsnGA,"['Fast Food', 'Burgers', 'Restaurants']"
2JV0xGXsszojof2BuEt_hw,"['Sports Bars', 'Bars', 'Nightlife', 'American (Traditional)', 'Restaurants']"
1GaooxqCWHzulI2Ub3CXEw,"['Tex-Mex', 'Restaurants', 'Mexican']"
lHazo7qKEcSc62PMUW3oaw,"['Canadian (New)', 'Restaurants', 'Tapas Bars', 'Nightlife', 'Bars', 'Pubs', 'Food']"
hdJlf4YNdDtQA67nXvFeyw,"['Bars', 'Nightlife', 'Arcades', 'Arts & Entertainment']"
YNI26xBkdOzI1TMGmIcEaw,"['Mexican', 'Restaurants', 'Fast Food']"
w_A1qFeQ3vOl7o4kdBxPXA,"['Restaurants', 'Asian Fusion', 'Coffee & Tea', 'Food', 'Karaoke', 'Bars', 'Nightlife', 'Cafes', 'Lounges']"
XWNbd_RDR4lIzf_XlnUqpg,"['Pizza', 'Restaurants', 'Salad']"
3uywq0g18yVP8-ccl4Zoqg,"['Restaurants', 'Asian Fusion', 'Pan Asian']"
TBOKIAMxv0OHKJbarNvSeg,"['Coffee & Tea', 'Restaurants', 'Food', 'Chinese']"
3j4Br4SwFQTx9gzRzcK2OQ,"['Lounges', 'Event Planning & Services', 'Bars', 'Venues & Event Spaces', 'Dance Clubs', 'Nightlife', 'Restaurants', 'Seafood']"
E7s0QreUJ2H9r0Ls1yDeiQ,"['Vegetarian', 'Vegan', 'Restaurants']"
#NAME?,"['Restaurants', 'Bagels', 'Breakfast & Brunch', 'Food']"
Ff3FKbwZ-fCT74G1F3_j1g,"['Salad', 'American (New)', 'Restaurants', 'Vegetarian', 'Sandwiches']"
MTsIckdo3_uKuqk3B4zuKA,"['Restaurants', 'Specialty Food', 'Food', 'Sandwiches']"
pxex7bDovzCSHJKTu_hPJg,"['Beer', 'Wine & Spirits', 'Food', 'Delis', 'Restaurants']"
BNlRObnoSsZyhLjkSeKtfw,"['Restaurants', 'Gastropubs', 'Nightlife', 'Lounges', 'Bars']"
cTudgI-2jn-GlnZUmULy5Q,"['Sandwiches', 'Food', 'Bagels', 'Breakfast & Brunch', 'Restaurants']"
Kzk4Wvpp11EL-mWkDZLS7w,"['American (Traditional)', 'Burgers', 'Restaurants', 'Fast Food']"
a70yZ7lONw4sd128WMjPNg,"['Ice Cream & Frozen Yogurt', 'Food']"
JYLwnsfl6OaF5-GCYRNGGw,"['Mexican', 'Food', 'Restaurants']"
CmGiqR21BH7d6rsoBd-XSw,"['Restaurants', 'Breakfast & Brunch', 'Diners', 'Steakhouses']"
_XAaKm6lN5aQnPUWTmjonw,"['Pizza', 'Restaurants', 'Italian', 'Chicken Wings']"
9aH2RIxER2_9GlX12l3K-w,"['Restaurants', 'Mexican']"
9R4cc0f_sM4V1eT3qBGyUw,"['Sandwiches', 'Restaurants']"
RSiKSGe9HZq4cOiUpTWmKg,"['Sports Bars', 'Nightlife', 'Bars']"
1nTMWMa6v-eBKkPYA3gxkQ,"['Sushi Bars', 'Japanese', 'Restaurants']"
2YUPCtZkuoGQ4wBn8ncV_w,"['Restaurants', 'Food', 'Sushi Bars', 'Ethnic Food', 'Kosher', 'Specialty Food', 'Imported Food']"
oAbPUdAp-7HgJ9hHkanAbA,"['Restaurants', 'Shanghainese', 'Chinese']"
RHO331ipxuIYqvmn__Sxwg,"['Comfort Food', 'American (Traditional)', 'Gluten-Free', 'Restaurants']"
cA6XNsR0aI3yTlBn-eA08g,"['Restaurants', 'Chicken Wings', 'Bars', 'American (Traditional)', 'Sports Bars', 'Nightlife']"
3hvC5_f0C6eiiLiP7ICaxg,"['Pubs', 'Bars', 'Nightlife']"
8sCEkyczBsOEqizt3mfXyg,"['Bars', 'Nightlife']"
zcgCOV4AYAHG8LkC0ticSA,"['Food', 'Butcher', 'Mexican', 'Restaurants', 'Meat Shops', 'Specialty Food']"
WHz8BX4y0q4liGG3wfBRfQ,"['Diners', 'Breakfast & Brunch', 'Restaurants', 'Fast Food', 'American (Traditional)']"
oXNNwLFJM4PNHOpSbpyzcw,"['Nightlife', 'Bars', 'Pubs']"
kZxFQvjgaMnAxFDkK1bfxA,"['Ice Cream & Frozen Yogurt', 'Juice Bars & Smoothies', 'Food']"
atNpoWy_XrhT9EUIEP6azg,"['Restaurants', 'French']"
IeMtrPFpMzcUUCWw1q1yAA,"['Food', 'Donuts', 'Bakeries']"
oKOgulOfWhDhQOQI91vuzg,"['Coffee & Tea', 'Books', 'Mags', 'Music & Video', 'Food', 'Videos & Video Game Rental', 'Ice Cream & Frozen Yogurt', 'Shopping']"
9g0JuC-_vx35T0m3lidwBw,"['Restaurants', 'Cafes', 'Food', 'Coffee & Tea', 'American (Traditional)']"
ZN8EHmoe4Xjy4q4Y8ROEfw,"['Chinese', 'Restaurants', 'Vietnamese']"
_5lnRJf1H1Fiq522kvyc7g,"['Bars', 'Nightlife']"
Hza5nxnDz-MEnCG-Im6-Nw,"['Food', 'Restaurants', 'Coffee & Tea', 'Cafes']"
Zu2PIikeIZJRyivbqh2RgQ,"['Gluten-Free', 'Restaurants', 'Vegan', 'Coffee & Tea', 'Food']"
v1vcs-uSAQcjTFsHxS1dug,"['Restaurants', 'Chinese']"
QN-Jwhwvv3ZGTg8bXZXAyg,"['Chicken Wings', 'Sandwiches', 'Pizza', 'Food Delivery Services', 'Restaurants', 'Food']"
rVZfapnQgyVLsNWA583u-A,"['Chinese', 'Restaurants']"
nt4V7wbnqEL7omkH5LXeFQ,"['Restaurants', 'Chinese']"
9b-rXZbHAAxv_0sSWlcyEQ,"['Restaurants', 'Pizza', 'Sandwiches', 'Italian']"
0IySwcfqwJjpHPsYwjpAkg,"['Fast Food', 'Restaurants', 'Sandwiches']"
iDccyOZIxwoX9mLQoNEEtg,"['Bakeries', 'Donuts', 'Food', 'Coffee & Tea']"
iiEjVLb4JDLE2xl8YGR-Gw,"['Chinese', 'Restaurants']"
5ZgKY97cfRijcosskzIXbg,"['Cafes', 'Restaurants', 'Coffee & Tea', 'Food']"
aUrOyWFKxKeVXiFzwbTXSA,"['Vegetarian', 'Cafes', 'Vegan', 'Restaurants']"
YGcpct62yl0lEGPlJrII5g,"['Restaurants', 'Breakfast & Brunch', 'Chicken Shop', 'American (New)', 'Southern', 'Fast Food']"
uVbmY-muD5oi6Pzu-jOwgA,"['Vietnamese', 'Restaurants', 'Soup']"
i0Ew2edMMWHyYEAOC5hwHA,"['Nightlife', 'Event Planning & Services', 'Cinema', 'Bars', 'Shopping', 'Art Galleries', 'Arts & Entertainment', 'Venues & Event Spaces']"
3PshdJtSwd_poaPL7fIOHg,"['Food', 'Food Court', 'American (New)', 'Vegan', 'Sandwiches', 'Restaurants', 'Salad']"
WRlcASYWlNYmMr9lHOYw1Q,"['Grocery', 'Restaurants', 'Convenience Stores', 'Food', 'Delis']"
UgWVMUWFrr6bt3NSfuKrGQ,"['Restaurants', 'Chicken Wings', 'Pizza', 'Burgers']"
oHUJ32cUOpP1qe36CURKEg,"['Japanese', 'Hawaiian', 'Restaurants', 'Asian Fusion']"
iP0o0sxOhxLssSdME4SZvg,"['Local Flavor', 'Desserts', 'Cafes', 'Coffee & Tea', 'Food', 'Restaurants', 'Vegan', 'Gluten-Free', 'Breakfast & Brunch', 'Juice Bars & Smoothies', 'Bakeries']"
vILvd6b0jMFkKkrkpKMbbw,"['Restaurants', 'Mexican']"
qqIGwFEE-2My54wRM11eAw,"['Restaurants', 'Mexican']"
CHrH99pDvs_jPA22o1xBAA,"['Indian', 'Fast Food', 'Restaurants']"
GPJAacvrxZpbJvJiYvWitQ,"['Mexican', 'Restaurants', 'Fast Food', 'Tex-Mex']"
tgfKKset1HEr2avvRePREQ,"['Burgers', 'American (Traditional)', 'Fast Food', 'Restaurants']"
UzEKDXovlaCmM18w1pMj3g,"['Bars', 'Beer', 'Wine & Spirits', 'Nightlife', 'Wine Bars', 'Food']"
EgIbDz2YFo28DXQY7ik0lQ,"['Donuts', 'Fast Food', 'Restaurants', 'Food', 'Coffee & Tea']"
Es_cIduurEbcndt6y67hBg,"['Hotels & Travel', 'Restaurants', 'Hotels', 'Event Planning & Services', 'Asian Fusion']"
Kd688LtN-SAisyZnBs2VhQ,"['Restaurants', 'Italian', 'Salad', 'Pizza']"
zOL260xaXDYZZPBItzALxQ,"['Ice Cream & Frozen Yogurt', 'Antiques', 'Comfort Food', 'Sandwiches', 'Burgers', 'Restaurants', 'American (Traditional)', 'Food', 'Shopping']"
gIPrEKqnJwaAH0ZyvnQHeg,"['Italian', 'Steakhouses', 'Restaurants', 'Seafood', 'American (Traditional)', 'Mexican', 'Buffets']"
3ssvkvS64jO70_WwZ_qejw,"['Chicken Wings', 'Restaurants', 'Barbeque']"
HaPwC4nxs6RPfe1pAQkQ4A,"['Restaurants', 'Italian', 'Seafood']"
w_QyzxBhdYPlVwcasM0J3g,"['Steakhouses', 'Restaurants']"
4iojZ0JsiLULMZ9wYhYjfg,"['Bars', 'Nightlife']"
3ncW0rqy9EQt6YZ9IkeXvQ,"['Dance Clubs', 'Gay Bars', 'Karaoke', 'Nightlife', 'Bars']"
d8780v952K4jQm0bcGRVTA,"['Bars', 'Adult Entertainment', 'Nightlife']"
aVKOO7rBVo2lCj-KElxp5Q,"['Mexican', 'Restaurants']"
mVr_62FJXajH7u44pyBIOQ,"['Restaurants', 'Cafes', 'Coffee & Tea', 'Bakeries', 'Food']"
1OxSzNUssdRohY5dC-kWVg,"['Chicken Shop', 'Soup', 'Restaurants', 'Chinese']"
d6VYQbeTZ_WdD8Uuhh35dg,"['Nightlife', 'Steakhouses', 'Bars', 'Restaurants', 'Seafood']"
aNGcHb8rjFFI9nY_fUgImg,"['American (New)', 'Sushi Bars', 'Restaurants']"
_4Tus-IHFA4ErdNg32yvBQ,"['Burgers', 'Fast Food', 'Restaurants']"
3xmfT7l3xNH5LK1dLzfvGw,"['Casinos', 'Arts & Entertainment', 'Nightlife', 'Local Flavor', 'Bars']"
q3oJ6bNRV3OoJrwc95GOwg,"['Food', 'Gastropubs', 'Restaurants', 'American (New)', 'American (Traditional)', 'Desserts', 'Street Vendors', 'Hot Dogs']"
5wDVsEJWzF8xpSmqReil9w,"['Food', 'Juice Bars & Smoothies', 'Ice Cream & Frozen Yogurt']"
OcHZMxSYubLUg64aBU27sA,"['American (New)', 'Hot Dogs', 'Cheesesteaks', 'Restaurants']"
hLu4q64lPvF--9gd58lcPg,"['Pizza', 'Restaurants', 'Sandwiches']"
sIw0l34tfVuXGJx7sMK8LA,"['Sports Bars', 'Bars', 'Restaurants', 'Nightlife', 'Chicken Wings']"
XfxD1quRd8DhNwL1ZHwjMw,"['Restaurants', 'Fast Food']"
Pjg0ML-Se8fnbWgHHodGYQ,"['American (Traditional)', 'Mexican', 'Diners', 'Restaurants']"
94BEy7wGKmrOC7sjSHMisw,"['Lounges', 'Restaurants', 'American (Traditional)', 'Nightlife', 'Arts & Entertainment', 'Casinos', 'Bars']"
6TXNPoFudnv0B3KlTc60gg,"['Chinese', 'Restaurants']"
1ZnVfS-qP19upP_fwOhZsA,"['Noodles', 'Malaysian', 'Soup', 'Taiwanese', 'Chinese', 'Restaurants', 'Asian Fusion']"
oslOC0B9d2bflgckNQGWmQ,"['Ice Cream & Frozen Yogurt', 'Food', 'Desserts']"
Qx-uF0WB524fhlkInokvOw,"['Nightlife', 'Lounges', 'Bars']"
2NDuJhdBPAz-ovtHB8Z86A,"['Bars', 'Pubs', 'Food', 'Breweries', 'Beer', 'Wine & Spirits', 'Nightlife']"
6nvaj9BI3i2kBmN1IkwyTw,"['Food', 'Grocery', 'Chinese', 'Thai', 'Restaurants', 'Vietnamese']"
EqklwVjVvlXAx15-Xeh5EA,"['Restaurants', 'Cafes', 'Shopping', 'Bakeries', 'Food', 'Arts & Entertainment', 'Art Galleries']"
uYGccFiK5EdKBV0W33eGoA,"['Nightlife', 'Bars', 'Restaurants', 'Music Venues', 'Arts & Entertainment']"
Nbr0kbtIrVlEcKIZoXWbSw,"['Bakeries', 'Food', 'Restaurants', 'Cafes', 'Patisserie/Cake Shop']"
NOKaVqvi4hI8RgGjFCFIAg,"['Pizza', 'Italian', 'Sandwiches', 'Restaurants']"
kblFxfo_xnMUZF0U0aGXQw,"['Japanese', 'Restaurants', 'Sushi Bars']"
#NAME?,"['Bars', 'Restaurants', 'Nightlife', 'Pubs']"
MgrooJRP0xTRnndoSbvvfQ,"['Bowling', 'Food', 'Restaurants', 'Event Planning & Services', 'Venues & Event Spaces', 'Salad', 'Active Life']"
UuxYj2mmUjySJ8X0zeW2Pg,"['Desserts', 'Greek', 'Sandwiches', 'Food', 'Mediterranean', 'Restaurants']"
noXKdbLQqpZPAiesHqPzdw,"['Cafes', 'Coffee & Tea', 'Restaurants', 'Food']"
U8v1McvPKJsNX2CZPfJO6w,"['Bars', 'Nightlife', 'Pubs']"
hDy-uY7Vy_TZdGBzw59lhA,"['Japanese', 'Breakfast & Brunch', 'Restaurants', 'Sushi Bars']"
7KB_fvSCGJQfq0rFl4_ecg,"['Restaurants', 'Pizza', 'Sandwiches']"
jPc1kahFgwCEvrhtcZX2NQ,"['Buffets', 'Restaurants', 'Mongolian']"
410NJLoLryd-vYNwRA58pw,"['Restaurants', 'Chinese', 'Dim Sum']"
JT9krwpag1O4YRjJy_ZA6Q,"['Chicken Wings', 'Italian', 'Restaurants', 'Pizza']"
zvO-PJCpNk4fgAVUnExYAA,"['Bars', 'Nightlife', 'American (New)', 'Restaurants', 'Sports Bars']"
fK1oj0dk9Bc6KsBk5mMDxg,"['Restaurants', 'Mexican']"
fEp2zqz13399WiQW1iV0hg,"['Restaurants', 'Party & Event Planning', 'Event Planning & Services', 'Caterers']"
o75ipeJO4E0Pfvq39jwcQg,"['Italian', 'Salad', 'Restaurants', 'Pizza']"
uUlq6chIVb0I8AehlET5bQ,"['Fast Food', 'Restaurants']"
2aiaryk7kgUBhXhVu-9vHg,"['Mexican', 'Restaurants']"
sEVa_2Nlo8CBPGOTE7ubgw,"['Pizza', 'Italian', 'Sandwiches', 'Restaurants']"
Tbo-u1y0MEYpVpQkIfhVnw,"['Mexican', 'Fast Food', 'Restaurants']"
-3oxnPPPU3YoxO9M1I2idg,"['Restaurants', 'Bars', 'Italian', 'Nightlife', 'Pizza', 'Salad', 'Gluten-Free']"
WdhQvQbGd2HAiZ2UmlcVGA,"['American (Traditional)', 'Barbeque', 'Restaurants', 'Chicken Wings']"
YZyyG21xcwPQLqYh8pI-Ow,"['Karaoke', 'Restaurants', 'Pubs', 'Fish & Chips', 'Bars', 'Chicken Wings', 'American (New)', 'Nightlife']"
I_XgYjUiwprajxJe6CMOig,"['Restaurants', 'Comfort Food', 'Delis']"
0CAzhX1w9qGD8iz4F8XZjQ,"['Irish', 'Restaurants', 'Pubs', 'Nightlife', 'Bars']"
_P7OjSDvuywYpcp8m_7O9w,"['Gluten-Free', 'Thai', 'Vegetarian', 'Restaurants']"
MN5AOOrQ9DU3WSIxp6AcgQ,"['Bars', 'Nightlife', 'Gay Bars']"
hihud--QRriCYZw1zZvW4g,"['Restaurants', 'Barbeque', 'Asian Fusion', 'Japanese', 'Tapas/Small Plates', 'Korean']"
jrFB2o5Gk2aRw22oNGxJKg,"['Sandwiches', 'Restaurants', 'Delis', 'Fast Food']"
XvYwUnuWEai7p-95cj8S1w,"['Italian', 'Pizza', 'Restaurants', 'Sandwiches']"
6zjv75DW7a_XkYiBBb3S7A,"['Mexican', 'Restaurants']"
13eX63udIlRK8NNF0EnwAQ,"['Greek', 'Restaurants', 'Burgers', 'American (Traditional)', 'Hot Dogs']"
HfWR3Eyqd0t47Nv9hmw3tA,"['Japanese', 'Restaurants', 'Sushi Bars']"
8A4RPphTLzwwrwREE2IBeQ,"['Restaurants', 'Fast Food']"
WexIGFr-I6eH4loUY6DILw,"['Musicians', 'Bars', 'Nightlife', 'Dive Bars', 'Restaurants', 'Event Planning & Services', 'Pizza', 'Gay Bars']"
1veVZUawy7IhIc5oDpRRQA,"['Sandwiches', 'American (Traditional)', 'Restaurants']"
LiHki_kMhpjiiWeryzQfRA,"['Japanese', 'Sushi Bars', 'Chinese', 'Thai', 'Restaurants']"
ieMz5kx4JFm0g0bmPzCC-A,"['Restaurants', 'Chinese', 'Seafood']"
of5H2iopNBwzUrcPb0vm9w,"['Restaurants', 'Delis']"
fvCiBVBsoY8ixMJ7Esk33w,"['American (Traditional)', 'American (New)', 'Restaurants', 'Burgers', 'Fast Food']"
Tio3EL8WMRtbmVk0Ga2XFA,"['Hot Dogs', 'Restaurants', 'Mexican', 'Street Vendors', 'Food']"
Y6Vw0FF8Qz9XD8fY4Z9Vfg,"['Food', 'Taiwanese', 'Coffee & Tea', 'Restaurants', 'Chinese', 'Bubble Tea']"
q6QjMYwBlkwum4kj88t4Sg,"['Restaurants', 'Mediterranean', 'Sandwiches']"
wROj9KOvOHgKwXlG9PUsIA,"['Irish', 'Bars', 'Pubs', 'Restaurants', 'Nightlife']"
dj0-3EcVVJEO8QJCwKrZyw,"['Restaurants', 'Fast Food']"
PhN5_GZxFQBicMp-OFvrBQ,"['Restaurants', 'Cafes']"
bwFxrxHrz9I36awGc-yjjw,"['Chinese', 'Noodles', 'Dim Sum', 'Food', 'Restaurants', 'Seafood']"
U9iNEzBVCsPLrzoJOwa32Q,"['Tex-Mex', 'Restaurants', 'Caterers', 'Mexican', 'Event Planning & Services', 'Fast Food']"
cPmThZ7Ugpd8eJnIObOy0Q,"['Restaurants', 'Italian', 'Wine Bars', 'Nightlife', 'Salad', 'Bars']"
ntr4mtxlefrJguv0abmZmg,"['Arts & Entertainment', 'Sports Bars', 'Casinos', 'Nightlife', 'Bars']"
qablZKWgueQ4UF_QRT46mA,"['Restaurants', 'Food', 'Ice Cream & Frozen Yogurt', 'Fast Food']"
zkDxv3JDb6Chg72gODDGJQ,"['Delis', 'Restaurants', 'Sandwiches']"
LiEx831W0T_Fx2M9-m42eg,"['Pizza', 'Chicken Wings', 'Restaurants', 'Italian']"
orLVHbm7Ri027Q9IBHmeLg,"['Juice Bars & Smoothies', 'Specialty Food', 'Popcorn Shops', 'Desserts', 'Ice Cream & Frozen Yogurt', 'Food']"
#NAME?,"['Cafes', 'Art Galleries', 'Arts & Entertainment', 'Restaurants', 'Books', 'Mags', 'Music & Video', 'Shopping', 'Coffee & Tea', 'Pubs', 'Bars', 'Food', 'Vinyl Records', 'Nightlife', 'Arcades']"
8XeWfMGuNsrYkXRwQJjhCQ,"['Fast Food', 'Sandwiches', 'Food Delivery Services', 'Food', 'Delis', 'Restaurants']"
e-cxqDjKEHEcISP2iGcZxg,"['Karaoke', 'Bars', 'Lounges', 'Desserts', 'Restaurants', 'Nightlife', 'Food', 'American (New)']"
exQYW8jMzBrgGa3Rks8AzQ,"['Restaurants', 'Mexican']"
tQt3XaZHO_jV863cbM-Arw,"['Salad', 'Middle Eastern', 'Restaurants', 'Lebanese']"
PVHC67qH2d6DonAGRxvymA,"['Nightlife', 'Arts & Crafts', 'Pizza', 'Shopping', 'Restaurants', 'Arts & Entertainment', 'Art Classes', 'Education', 'Paint & Sip', 'Bars']"
Opufpwe4jaf--LtDZ_AHiw,"['Food', 'Juice Bars & Smoothies', 'Sandwiches', 'Hot Dogs', 'Cafes', 'Ice Cream & Frozen Yogurt', 'Desserts', 'Restaurants', 'Mexican']"
P1YLRXrXMUTkKbt0NPHBqg,"['Pubs', 'Nightlife', 'Bars']"
n0ZiwCQrLUS-TmH02bfYWQ,"['Donuts', 'Food']"
j1i7s55PmOFzJC3l6O8PiA,"['Chinese', 'Cantonese', 'Restaurants']"
Rzs_9BahUgS-AcEwrI46cA,"['Bars', 'Restaurants', 'Nightlife', 'British']"
ndDsLAHLmV99XUsFMGqs7g,"['Nightlife', 'Lounges', 'Bars', 'Dance Clubs']"
5Ug9N6VPHG0W284wcurEEg,"['Restaurants', 'Caribbean', 'Chinese']"
wj2DUF07FDk9-nTKcoPaPQ,"['Cafes', 'Restaurants']"
NZ2zuKcxDAHOoyYjLcUZKg,"['Nightlife', 'British', 'Bars', 'Restaurants', 'Modern European', 'Cocktail Bars']"
xQqCpVu52dCZlsoYoKRykA,"['Food', 'Coffee & Tea', 'Cafes', 'Restaurants', 'Local Flavor']"
ZFhToWN998div0sU0vFLyA,"['Restaurants', 'Mexican']"
xS23bEVhZ0u8BBh1V-QeCQ,"['Asian Fusion', 'Restaurants']"
KYW-M0sPLmcr19a6cFR0FA,"['Restaurants', 'Sandwiches']"
2WfY9bow3Mv924gfDB8kqg,"['Nightlife', 'American (New)', 'Restaurants', 'Italian', 'Bars']"
ddEDgarAoRJ_ANMvTuRkzw,"['Fast Food', 'Tex-Mex', 'Restaurants', 'Mexican']"
sAEFh7e7fY-W2gMWSbIAWQ,"['Sandwiches', 'Juice Bars & Smoothies', 'Cafes', 'Vegetarian', 'Salad', 'Food', 'Restaurants']"
aBLQxmSlqkahg0BEokTPKw,"['Ice Cream & Frozen Yogurt', 'Food', 'Restaurants']"
kE7uP-sybELPfvsEZRzwqg,"['Restaurants', 'Fast Food', 'Sandwiches']"
oP3ywpSLleLWDji0oC8q3g,"['Bagels', 'Food']"
SB1R4pMCukG0Jjh1vdyhYQ,"['Japanese', 'Korean', 'Restaurants']"
6g6VlTtgvabijdVaU_cbGQ,"['Nightlife', 'Bars']"
Fejwokv8mYx1B4R0Z8KiBA,"['Restaurants', 'Breakfast & Brunch', 'Burgers', 'Ice Cream & Frozen Yogurt', 'Food']"
9d0OggD2_SleuHmHwPExdA,"['Fast Food', 'Restaurants', 'American (Traditional)', 'Hot Dogs']"
uHSmRkzznq0GpWXWuvzuhw,"['Restaurants', 'Fast Food']"
MmUwlfRrxVLON3NWOobC_w,"['Salad', 'Pizza', 'Gluten-Free', 'Restaurants']"
OC8Anu5Shh10TUUQegy8rQ,"['Arts & Entertainment', 'Bars', 'Nightlife', 'Music Venues']"
MO-C3o6DFqLBK1Z1qA-f4g,"['Salad', 'Burgers', 'Hot Dogs', 'Restaurants']"
1jdE-PeiQHvL8165vebWrw,"['Delis', 'Food', 'Restaurants', 'Grocery', 'Sandwiches']"
LhsdQYqWqi0wJSJXJllELA,"['Restaurants', 'Chinese', 'Fast Food']"
1ArRdNrB7RjZ6B3X6JW3eA,"['Nightlife', 'Bars', 'Restaurants', 'Canadian (New)', 'Chicken Wings']"
dzbEfeMqIEx3pvpZRCsjwQ,"['Restaurants', 'Seafood', 'Breakfast & Brunch']"
27nh-2hNnNkf2dBk9aeKHQ,"['Bakeries', 'Food', 'Donuts', 'Restaurants', 'American (Traditional)']"
bYfRAA2jzlluogE67RIsYg,"['Nightlife', 'Pubs', 'Bars']"
dj2KhjtZBC3Y1IrAsDXYng,"['Chinese', 'Cantonese', 'Restaurants', 'French']"
vT0O9YgLNfNncSZbKRW_xA,"['Comfort Food', 'Pubs', 'Bars', 'Sports Bars', 'Nightlife', 'Beer Bar', 'Restaurants']"
YwTtrKCE_9OaMe9xASCOkA,"['Chinese', 'Restaurants']"
X_KaYlw57RpXWzUrQb0Z9Q,"['Food', 'Restaurants', 'Delis', 'Coffee & Tea', 'Juice Bars & Smoothies']"
umK6wcryq2IT8Sg86fkPnA,"['Restaurants', 'Sushi Bars']"
16d3BlncEyCTzb0GxXrBXQ,"['Mediterranean', 'Sandwiches', 'Halal', 'Arabian', 'Salad', 'Restaurants']"
